OMNIWeb Plus Browser Results

Listing for omni_min data from 20140218 to 20140223
Selected parameters:
 1 ID for IMF spacecraft
 2 Field magnitude average, nT
 3 BZ, nT (GSM)
 4 Speed, km/s
 5 Proton Density, n/cc
 6 Proton Temperature, K
 7 Flow pressure, nPa

YYYY DOY HR MN  1      2       3       4      5        6     7 
2014  52  9 32 51    6.16   -4.25   522.7   1.35   11807.  0.74
2014  52  9 33 51    6.14   -4.12   522.7   1.35   11807.  0.74
2014  52  9 34 51    6.14   -4.12   522.7   1.35   11807.  0.74
2014  52  9 35 51    6.12   -4.20 99999.9 999.99 9999999. 99.99
2014  52  9 36 51    6.13   -4.28 99999.9 999.99 9999999. 99.99
2014  52  9 37 51    6.13   -4.28 99999.9 999.99 9999999. 99.99
2014  52  9 38 51    6.13   -4.43 99999.9 999.99 9999999. 99.99
2014  52  9 39 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52  9 40 51    6.15   -4.39 99999.9 999.99 9999999. 99.99
2014  52  9 41 51    6.13   -4.46 99999.9 999.99 9999999. 99.99
2014  52  9 42 51    6.13   -4.46 99999.9 999.99 9999999. 99.99
2014  52  9 43 51    6.12   -4.36   526.9   0.99   16631.  0.55
2014  52  9 44 51    6.12   -4.36   526.9   0.99   16631.  0.55
2014  52  9 45 51    6.13   -4.36   526.9   0.99   16631.  0.55
2014  52  9 46 51    6.13   -4.36 99999.9 999.99 9999999. 99.99
2014  52  9 47 51    6.13   -4.36 99999.9 999.99 9999999. 99.99
2014  52  9 48 51    6.13   -4.36 99999.9 999.99 9999999. 99.99
2014  52  9 49 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52  9 50 51    6.12   -4.41 99999.9 999.99 9999999. 99.99
2014  52  9 51 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52  9 52 51    6.10   -4.32 99999.9 999.99 9999999. 99.99
2014  52  9 53 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52  9 54 51    6.11   -4.30 99999.9 999.99 9999999. 99.99
2014  52  9 55 51    6.11   -4.30 99999.9 999.99 9999999. 99.99
2014  52  9 56 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52  9 57 51    6.12   -4.39 99999.9 999.99 9999999. 99.99
2014  52  9 58 51    5.94   -3.77 99999.9 999.99 9999999. 99.99
2014  52  9 59 51    5.96   -3.92   509.8   0.95   13421.  0.49
2014  52 10  0 51    5.98   -3.90   512.6   1.08   13257.  0.57
2014  52 10  1 51    5.95   -3.81   522.5   1.27   13047.  0.69
2014  52 10  2 51    5.94   -3.91   512.4   1.14   13717.  0.60
2014  52 10  3 51    5.95   -3.81   508.7   1.22   13587.  0.63
2014  52 10  4 51    5.96   -3.59   509.5   1.19   13243.  0.62
2014  52 10  5 51    5.94   -3.48   510.7   1.15   12967.  0.60
2014  52 10  6 51    5.93   -3.52   515.5   0.98   14516.  0.52
2014  52 10  7 51    5.92   -3.18   515.3   0.93   14806.  0.49
2014  52 10  8 51    5.92   -3.26   513.2   0.88   14801.  0.46
2014  52 10  9 51    5.95   -3.49   507.5   1.21   12266.  0.62
2014  52 10 10 51    5.93   -3.26   514.6   0.78   15873.  0.41
2014  52 10 11 51    5.98   -3.56   514.4   0.89   13972.  0.47
2014  52 10 12 51    5.98   -3.81   515.6   0.97   13935.  0.52
2014  52 10 13 51    5.92   -3.53   510.9   1.05   13516.  0.55
2014  52 10 14 51    5.89   -3.54   513.8   0.94   14418.  0.50
2014  52 10 15 51    5.96   -3.65   516.5   0.90   15087.  0.48
2014  52 10 16 51    5.95   -3.33   518.7   0.98   14086.  0.53
2014  52 10 17 51    5.88   -3.13   516.1   0.94   15488.  0.50
2014  52 10 18 51    5.84   -2.91   516.4   0.84   16048.  0.45
2014  52 10 19 51    5.76   -2.64   518.0   1.09   15073.  0.58
2014  52 10 20 51    5.83   -2.99   513.6   1.06   14755.  0.56
2014  52 10 21 51    5.63   -2.22   512.0   1.02   15938.  0.53
2014  52 10 22 51    5.65   -1.72   509.4   1.17   16233.  0.61
2014  52 10 23 51    5.65   -1.60   513.7   1.26   16846.  0.66
2014  52 10 24 51    5.70   -1.82   519.2   1.40   20112.  0.75
2014  52 10 25 51    5.68   -1.76   517.0   1.26   17475.  0.67
2014  52 10 26 51    5.82   -2.45   519.2   1.20   16094.  0.65
2014  52 10 27 51    5.60   -2.04   513.4   1.22   18435.  0.64
2014  52 10 28 51    5.73   -2.69   513.4   1.22   19413.  0.64
2014  52 10 29 51    5.90   -3.51   514.6   1.16   21397.  0.61
2014  52 10 30 51    5.70   -2.69   516.1   1.17   25974.  0.62
2014  52 10 31 51    5.86   -3.42   525.9   1.17   15600.  0.65
2014  52 10 32 51    5.88   -3.57   524.9   1.32   16200.  0.73
2014  52 10 33 51    5.83   -3.44   521.9   1.17   17465.  0.64
2014  52 10 34 51    5.75   -3.12   530.1   1.20   12113.  0.67
2014  52 10 35 51    5.94   -3.71   519.2   1.29   25400.  0.70
2014  52 10 36 51    5.59   -2.32   519.2   1.29   25221.  0.70
2014  52 10 37 51    5.60   -2.32   520.3   1.30   15765.  0.70
2014  52 10 38 51    5.60   -2.30   519.6   1.21   15016.  0.65
2014  52 10 39 51    5.59   -2.35   518.9   1.17   23395.  0.63
2014  52 10 40 51    5.59   -2.33   516.8   1.25   25234.  0.67
2014  52 10 41 51    5.58   -2.26   515.2   1.34   20217.  0.71
2014  52 10 42 51    5.57   -2.18   519.4   1.27   26158.  0.69
2014  52 10 43 51    5.57   -2.15   520.2   1.32   21466.  0.71
2014  52 10 44 51    5.57   -2.21   520.1   1.33   17427.  0.72
2014  52 10 45 51    5.58   -2.03   517.8   1.23   21113.  0.66
2014  52 10 46 51    5.57   -1.83   516.8   1.28   26704.  0.68
2014  52 10 47 51    5.54   -1.73   512.5   1.20   24534.  0.63
2014  52 10 48 51    5.57   -1.93   514.6   1.16   21083.  0.61
2014  52 10 49 51    5.61   -2.22   519.3   1.13   21167.  0.61
2014  52 10 50 51    5.59   -2.04   516.6   1.08   24632.  0.58
2014  52 10 51 51    5.62   -1.99   513.7   1.08   27142.  0.57
2014  52 10 52 51    5.64   -1.89   516.1   1.02   25824.  0.54
2014  52 10 53 51    5.64   -1.89 99999.9 999.99 9999999. 99.99
2014  52 10 54 51    5.60   -1.78   520.6   1.14   15103.  0.62
2014  52 10 55 51    5.57   -1.68   520.6   1.14   15103.  0.62
2014  52 10 56 51    5.56   -1.60 99999.9 999.99 9999999. 99.99
2014  52 10 57 51    5.60   -1.57 99999.9 999.99 9999999. 99.99
2014  52 10 58 51    5.57   -1.52 99999.9 999.99 9999999. 99.99
2014  52 10 59 51    5.57   -1.52 99999.9 999.99 9999999. 99.99
2014  52 11  0 51    5.57   -1.62 99999.9 999.99 9999999. 99.99
2014  52 11  1 51    5.61   -1.55 99999.9 999.99 9999999. 99.99
2014  52 11  2 51    5.60   -1.55   520.1   1.21   16873.  0.65
2014  52 11  3 51    5.60   -1.40   520.1   1.21   16873.  0.65
2014  52 11  4 51    5.60   -1.40 99999.9 999.99 9999999. 99.99
2014  52 11  5 51    5.59   -1.44 99999.9 999.99 9999999. 99.99
2014  52 11  6 51    5.59   -1.39 99999.9 999.99 9999999. 99.99
2014  52 11  7 51    5.59   -1.42 99999.9 999.99 9999999. 99.99
2014  52 11  8 51    5.58   -1.39 99999.9 999.99 9999999. 99.99
2014  52 11  9 51    5.58   -1.39   519.4   1.30   16772.  0.70
2014  52 11 10 51    5.60   -1.45   519.4   1.30   16772.  0.70
2014  52 11 11 51    5.60   -1.47   519.4   1.30   16772.  0.70
2014  52 11 12 51    5.61   -1.49 99999.9 999.99 9999999. 99.99
2014  52 11 13 51    5.60   -1.52 99999.9 999.99 9999999. 99.99
2014  52 11 14 51    5.60   -1.49 99999.9 999.99 9999999. 99.99
2014  52 11 15 51    5.60   -1.49 99999.9 999.99 9999999. 99.99
2014  52 11 16 51    5.63   -1.52 99999.9 999.99 9999999. 99.99
2014  52 11 17 51    5.61   -1.56 99999.9 999.99 9999999. 99.99
2014  52 11 18 51    5.62   -1.62   519.8   1.25   16074.  0.68
2014  52 11 19 51    5.61   -1.66   519.8   1.25   16074.  0.68
2014  52 11 20 51    5.64   -1.86 99999.9 999.99 9999999. 99.99
2014  52 11 21 51    5.65   -1.62 99999.9 999.99 9999999. 99.99
2014  52 11 22 51    5.67   -1.57 99999.9 999.99 9999999. 99.99
2014  52 11 23 51    5.67   -1.66 99999.9 999.99 9999999. 99.99
2014  52 11 24 51    5.67   -1.55 99999.9 999.99 9999999. 99.99
2014  52 11 25 51    5.67   -1.54   522.4   1.05   14554.  0.57
2014  52 11 26 51    5.68   -1.82   522.4   1.05   14554.  0.57
2014  52 11 27 51    5.69   -1.80   522.4   1.05   14554.  0.57
2014  52 11 28 51    5.69   -1.83 99999.9 999.99 9999999. 99.99
2014  52 11 29 51    5.68   -1.83 99999.9 999.99 9999999. 99.99
2014  52 11 30 51    5.79   -1.67   505.2   1.13   18719.  0.58
2014  52 11 31 51    5.76   -1.64   505.2   1.13   18719.  0.58
2014  52 11 32 51    5.77   -1.65   506.1   1.18   16893.  0.60
2014  52 11 33 51    5.76   -1.52   509.4   1.17   16410.  0.61
2014  52 11 34 51    5.77   -1.64   513.4   1.16   16161.  0.61
2014  52 11 35 51    5.78   -1.52   506.1   1.17   18182.  0.60
2014  52 11 36 51    5.74   -1.50   508.2   0.94   20751.  0.49
2014  52 11 37 51    5.74   -1.56   508.2   0.94   20751.  0.49
2014  52 11 38 51    5.74   -1.65 99999.9 999.99 9999999. 99.99
2014  52 11 39 51    5.77   -1.79 99999.9 999.99 9999999. 99.99
2014  52 11 40 51    5.75   -1.74   505.4   1.06   16173.  0.54
2014  52 11 41 51    5.81   -1.84   507.4   1.07   15908.  0.55
2014  52 11 42 51    5.80   -1.90   523.0   1.17   13886.  0.64
2014  52 11 43 51    5.81   -1.95   523.0   1.17   13886.  0.64
2014  52 11 44 51    5.79   -1.86   506.1   1.06   18706.  0.54
2014  52 11 45 51    5.76   -1.71   507.9   0.88   19363.  0.45
2014  52 11 46 51    5.75   -1.70   508.9   0.78   19755.  0.40
2014  52 11 47 51    5.80   -1.99   506.0   1.09   17423.  0.56
2014  52 11 48 51    5.78   -1.98   507.6   1.06   17615.  0.55
2014  52 11 49 51    5.76   -2.02   515.7   1.15   16280.  0.61
2014  52 11 50 51    5.78   -2.07   522.8   1.30   14460.  0.71
2014  52 11 51 51    5.77   -1.97   509.0   0.85   20818.  0.44
2014  52 11 52 51    5.76   -1.99   509.0   0.85   20818.  0.44
2014  52 11 53 51    5.76   -1.93   508.1   0.91   19580.  0.47
2014  52 11 54 51    5.78   -1.88   508.4   0.91   19310.  0.47
2014  52 11 55 51    5.79   -1.96   509.3   0.89   18486.  0.46
2014  52 11 56 51    5.79   -2.04   509.3   0.89   18486.  0.46
2014  52 11 57 51    5.78   -1.98   513.7   0.84   18486.  0.44
2014  52 11 58 51    5.79   -1.93   514.0   1.02   16667.  0.54
2014  52 11 59 51    5.83   -1.80   510.9   1.17   15436.  0.61
2014  52 12  0 51    5.80   -1.92   507.7   0.91   20303.  0.47
2014  52 12  1 51    5.81   -2.02   514.3   0.89   19450.  0.47
2014  52 12  2 51    5.82   -2.03   514.2   0.89   19380.  0.47
2014  52 12  3 51    5.79   -2.07   508.8   1.17   16423.  0.61
2014  52 12  4 51    5.80   -2.05   511.0   1.08   18238.  0.56
2014  52 12  5 51    5.81   -1.98   513.3   1.07   19605.  0.56
2014  52 12  6 51    5.82   -1.90   513.1   1.00   19691.  0.53
2014  52 12  7 51    5.82   -1.97   509.9   1.09   18144.  0.57
2014  52 12  8 51    5.79   -1.95   512.7   0.97   20347.  0.51
2014  52 12  9 51    5.77   -1.85   513.8   0.97   20581.  0.51
2014  52 12 10 51    5.81   -1.94   514.8   0.99   19689.  0.52
2014  52 12 11 51    5.82   -2.06   509.4   1.13   15873.  0.59
2014  52 12 12 51    5.83   -2.11   505.4   1.23   13950.  0.63
2014  52 12 13 51    5.88   -2.36   505.7   1.21   15163.  0.62
2014  52 12 14 51    5.85   -2.13   505.6   1.18   15271.  0.60
2014  52 12 15 51    5.83   -2.11 99999.9 999.99 9999999. 99.99
2014  52 12 16 51    5.83   -2.11 99999.9 999.99 9999999. 99.99
2014  52 12 17 51    5.83   -2.09 99999.9 999.99 9999999. 99.99
2014  52 12 18 51    5.83   -2.25 99999.9 999.99 9999999. 99.99
2014  52 12 19 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 12 20 51    5.84   -2.33 99999.9 999.99 9999999. 99.99
2014  52 12 21 51    5.84   -2.41 99999.9 999.99 9999999. 99.99
2014  52 12 22 51    5.83   -2.13 99999.9 999.99 9999999. 99.99
2014  52 12 23 51    5.83   -2.13 99999.9 999.99 9999999. 99.99
2014  52 12 24 51    5.85   -2.18 99999.9 999.99 9999999. 99.99
2014  52 12 25 51    5.83   -2.16   506.4   1.17   15257.  0.60
2014  52 12 26 51    5.83   -2.16   506.4   1.17   15257.  0.60
2014  52 12 27 51    5.82   -2.17   506.4   1.17   15257.  0.60
2014  52 12 28 51    5.82   -2.45 99999.9 999.99 9999999. 99.99
2014  52 12 29 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 12 30 51    5.83   -2.56 99999.9 999.99 9999999. 99.99
2014  52 12 31 51    5.83   -2.55 99999.9 999.99 9999999. 99.99
2014  52 12 32 51    5.83   -2.58 99999.9 999.99 9999999. 99.99
2014  52 12 33 51    5.83   -2.58 99999.9 999.99 9999999. 99.99
2014  52 12 34 51    5.84   -2.52   507.5   1.20   14932.  0.62
2014  52 12 35 51    5.84   -2.61   507.5   1.20   14932.  0.62
2014  52 12 36 51    5.84   -2.61 99999.9 999.99 9999999. 99.99
2014  52 12 37 51    5.82   -2.52 99999.9 999.99 9999999. 99.99
2014  52 12 38 51    5.82   -2.37 99999.9 999.99 9999999. 99.99
2014  52 12 39 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 12 40 51    5.82   -2.45 99999.9 999.99 9999999. 99.99
2014  52 12 41 51    5.81   -2.42 99999.9 999.99 9999999. 99.99
2014  52 12 42 51    5.83   -2.43 99999.9 999.99 9999999. 99.99
2014  52 12 43 51    5.83   -2.43 99999.9 999.99 9999999. 99.99
2014  52 12 44 51    5.83   -2.38   506.1   1.29   14330.  0.66
2014  52 12 45 51    5.83   -2.36   506.1   1.29   14330.  0.66
2014  52 12 46 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 12 47 51    5.84   -2.41 99999.9 999.99 9999999. 99.99
2014  52 12 48 51    5.83   -2.43 99999.9 999.99 9999999. 99.99
2014  52 12 49 51    5.83   -2.39 99999.9 999.99 9999999. 99.99
2014  52 12 50 51    5.83   -2.39 99999.9 999.99 9999999. 99.99
2014  52 12 51 51    5.83   -2.36 99999.9 999.99 9999999. 99.99
2014  52 12 52 51    5.82   -2.35   505.1   1.27   14573.  0.65
2014  52 12 53 99 9999.99 9999.99   505.1   1.27   14573.  0.65
2014  52 12 54 51    5.83   -2.36   505.1   1.27   14573.  0.65
2014  52 12 55 51    5.83   -2.36 99999.9 999.99 9999999. 99.99
2014  52 12 56 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 12 57 51    5.82   -2.42 99999.9 999.99 9999999. 99.99
2014  52 12 58 51    5.82   -2.48 99999.9 999.99 9999999. 99.99
2014  52 12 59 51    5.81   -2.39 99999.9 999.99 9999999. 99.99
2014  52 13  0 51    5.81   -2.38 99999.9 999.99 9999999. 99.99
2014  52 13  1 51    5.80   -2.36 99999.9 999.99 9999999. 99.99
2014  52 13  2 51    5.79   -2.30   504.6   1.27   15799.  0.65
2014  52 13  3 99 9999.99 9999.99   504.6   1.27   15799.  0.65
2014  52 13  4 51    5.79   -2.32   504.6   1.27   15799.  0.65
2014  52 13  5 51    5.79   -2.36 99999.9 999.99 9999999. 99.99
2014  52 13  6 51    5.81   -2.37 99999.9 999.99 9999999. 99.99
2014  52 13  7 51    5.81   -2.37 99999.9 999.99 9999999. 99.99
2014  52 13  8 51    5.80   -2.36 99999.9 999.99 9999999. 99.99
2014  52 13  9 51    5.84   -2.39 99999.9 999.99 9999999. 99.99
2014  52 13 10 51    5.86   -2.36 99999.9 999.99 9999999. 99.99
2014  52 13 11 51    5.86   -2.35 99999.9 999.99 9999999. 99.99
2014  52 13 12 51    5.82   -2.41   503.8   1.12   16732.  0.57
2014  52 13 13 51    5.83   -2.40   503.8   1.12   16732.  0.57
2014  52 13 14 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 13 15 51    5.85   -2.40 99999.9 999.99 9999999. 99.99
2014  52 13 16 51    5.84   -2.37 99999.9 999.99 9999999. 99.99
2014  52 13 17 51    5.85   -2.37 99999.9 999.99 9999999. 99.99
2014  52 13 18 51    5.85   -2.37 99999.9 999.99 9999999. 99.99
2014  52 13 19 51    5.85   -2.39 99999.9 999.99 9999999. 99.99
2014  52 13 20 51    5.85   -2.37   504.1   1.17   16114.  0.59
2014  52 13 21 51    5.85   -2.37   504.1   1.17   16114.  0.59
2014  52 13 22 51    5.84   -2.36   504.1   1.17   16114.  0.59
2014  52 13 23 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 13 24 51    5.84   -2.34 99999.9 999.99 9999999. 99.99
2014  52 13 25 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 13 26 51    5.85   -2.39 99999.9 999.99 9999999. 99.99
2014  52 13 27 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 13 28 51    5.85   -2.44 99999.9 999.99 9999999. 99.99
2014  52 13 29 51    5.86   -2.43 99999.9 999.99 9999999. 99.99
2014  52 13 30 51    5.86   -2.43 99999.9 999.99 9999999. 99.99
2014  52 13 31 51    5.86   -2.43 99999.9 999.99 9999999. 99.99
2014  52 13 32 51    5.86   -2.43 99999.9 999.99 9999999. 99.99
2014  52 13 33 51    5.87   -2.38   500.2   1.17   15663.  0.59
2014  52 13 34 51    5.88   -2.39   500.2   1.17   15663.  0.59
2014  52 13 35 51    5.87   -2.43 99999.9 999.99 9999999. 99.99
2014  52 13 36 51    5.87   -2.43 99999.9 999.99 9999999. 99.99
2014  52 13 37 51    5.87   -2.43 99999.9 999.99 9999999. 99.99
2014  52 13 38 51    5.88   -2.43 99999.9 999.99 9999999. 99.99
2014  52 13 39 51    5.89   -2.40 99999.9 999.99 9999999. 99.99
2014  52 13 40 51    5.90   -2.43   502.2   1.08   18170.  0.54
2014  52 13 41 51    5.91   -2.49   502.2   1.08   18170.  0.54
2014  52 13 42 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 13 43 51    5.89   -2.55 99999.9 999.99 9999999. 99.99
2014  52 13 44 51    5.89   -2.55 99999.9 999.99 9999999. 99.99
2014  52 13 45 51    5.89   -2.55 99999.9 999.99 9999999. 99.99
2014  52 13 46 51    5.89   -2.55 99999.9 999.99 9999999. 99.99
2014  52 13 47 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 13 48 51    5.89   -2.53 99999.9 999.99 9999999. 99.99
2014  52 13 49 51    5.87   -2.47 99999.9 999.99 9999999. 99.99
2014  52 13 50 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 13 51 51    5.87   -2.52 99999.9 999.99 9999999. 99.99
2014  52 13 52 51    5.84   -2.23 99999.9 999.99 9999999. 99.99
2014  52 13 53 51    5.86   -2.33   501.5   1.56   11672.  0.78
2014  52 13 54 51    5.87   -2.35   501.8   1.56   11696.  0.79
2014  52 13 55 51    5.88   -2.42   502.5   1.58   11893.  0.80
2014  52 13 56 51    5.88   -2.43   501.3   1.56   11732.  0.78
2014  52 13 57 51    5.87   -2.48   502.6   1.59   12320.  0.80
2014  52 13 58 51    5.84   -2.45   502.9   1.43   13611.  0.72
2014  52 13 59 51    5.82   -2.39   504.0   1.64   12916.  0.83
2014  52 14  0 51    5.79   -2.38   500.0   1.40   15338.  0.70
2014  52 14  1 51    5.78   -2.14   501.4   1.82   11978.  0.92
2014  52 14  2 51    5.79   -2.29 99999.9 999.99 9999999. 99.99
2014  52 14  3 51    5.82   -2.37   500.6   1.87   11858.  0.94
2014  52 14  4 51    5.79   -2.31   500.6   1.87   11858.  0.94
2014  52 14  5 51    5.85   -2.52   498.0   1.26   17300.  0.62
2014  52 14  6 51    5.81   -2.50   498.9   1.27   16172.  0.63
2014  52 14  7 51    5.81   -2.51   501.7   1.21   13721.  0.61
2014  52 14  8 51    5.77   -2.47   498.9   1.43   13182.  0.71
2014  52 14  9 51    5.83   -2.49   499.9   1.65   12899.  0.82
2014  52 14 10 51    5.79   -2.44   500.7   1.62   12926.  0.81
2014  52 14 11 51    5.81   -2.49   498.8   1.49   13011.  0.74
2014  52 14 12 51    5.83   -2.47   499.4   1.47   12669.  0.73
2014  52 14 13 51    5.79   -2.51   499.3   1.43   12728.  0.71
2014  52 14 14 51    5.77   -2.52   494.1   1.30   12896.  0.63
2014  52 14 15 51    5.76   -2.53   494.7   1.39   12520.  0.68
2014  52 14 16 51    5.76   -2.54   493.4   1.46   12299.  0.71
2014  52 14 17 51    5.74   -2.47   490.6   1.34   12770.  0.65
2014  52 14 18 51    5.72   -2.36   491.1   1.43   12459.  0.69
2014  52 14 19 51    5.69   -2.16   490.6   1.58   12152.  0.76
2014  52 14 20 51    5.70   -2.13   489.2   1.62   11871.  0.78
2014  52 14 21 51    5.73   -2.42   490.8   1.43   12264.  0.69
2014  52 14 22 51    5.74   -2.61   491.9   1.40   12232.  0.68
2014  52 14 23 51    5.72   -2.47   492.5   1.38   12563.  0.67
2014  52 14 24 51    5.72   -2.51   494.4   1.30   13190.  0.64
2014  52 14 25 51    5.73   -2.52   492.1   1.34   12800.  0.65
2014  52 14 26 51    5.74   -2.47   491.3   1.37   12177.  0.66
2014  52 14 27 51    5.74   -2.46   492.2   1.41   12450.  0.68
2014  52 14 28 51    5.74   -2.38   493.7   1.23   13932.  0.60
2014  52 14 29 51    5.74   -2.32   492.7   1.59   11311.  0.77
2014  52 14 30 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 14 31 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 14 32 51    5.74   -2.35 99999.9 999.99 9999999. 99.99
2014  52 14 33 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 14 34 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 14 35 51    5.73   -2.32 99999.9 999.99 9999999. 99.99
2014  52 14 36 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 14 37 51    5.74   -2.31 99999.9 999.99 9999999. 99.99
2014  52 14 38 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 14 39 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 14 40 51    5.75   -2.32 99999.9 999.99 9999999. 99.99
2014  52 14 41 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 14 42 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 14 43 51    5.75   -2.32 99999.9 999.99 9999999. 99.99
2014  52 14 44 99 9999.99 9999.99 99999.9 999.99 9999999. 99.99
2014  52 14 45 51    5.74   -2.24   491.0   1.57   11943.  0.76
2014  52 14 46 51    5.74   -2.24   491.0   1.57   11943.  0.76
2014  52 14 47 99 9999.99 9999.99   491.0   1.57   11943.  0.76
